date_enrolled,date_completed,track_name,student_id,student_track_id,track_completed,days_for_completion,completion_bucket
2022-07-30,NULL,"Data Scientist",283055,1975,0,NULL,NULL
2022-07-30,NULL,"Data Scientist",283048,1976,0,NULL,NULL
2022-07-30,NULL,"Data Scientist",283036,1977,0,NULL,NULL
2022-07-30,NULL,"Data Scientist",283035,1978,0,NULL,NULL
2022-07-30,NULL,"Data Scientist",283030,1979,0,NULL,NULL
2022-10-03,2023-01-24,"Data Analyst",283029,1980,1,113,"91 to 365 days"
2022-07-30,NULL,"Data Analyst",283027,1981,0,NULL,NULL
2022-08-02,NULL,"Data Scientist",283025,1982,0,NULL,NULL
2022-08-02,NULL,"Data Analyst",283023,1983,0,NULL,NULL
2022-07-29,NULL,"Data Analyst",283019,1984,0,NULL,NULL
2022-07-29,NULL,"Data Analyst",283014,1985,0,NULL,NULL
2022-07-29,NULL,"Data Scientist",283013,1986,0,NULL,NULL
2022-07-29,NULL,"Data Scientist",283008,1987,0,NULL,NULL
2022-07-29,NULL,"Data Scientist",283003,1988,0,NULL,NULL
2022-07-29,NULL,"Data Scientist",283002,1989,0,NULL,NULL
2022-08-02,NULL,"Business Analyst",282997,1990,0,NULL,NULL
2022-08-04,NULL,"Business Analyst",282995,1991,0,NULL,NULL
2022-08-05,NULL,"Data Analyst",282986,1992,0,NULL,NULL
2022-09-23,NULL,"Data Scientist",282977,1993,0,NULL,NULL
2022-07-29,NULL,"Data Analyst",282974,1994,0,NULL,NULL
2022-07-29,NULL,"Data Analyst",282962,1995,0,NULL,NULL
2022-08-08,NULL,"Data Scientist",282960,1996,0,NULL,NULL
2022-07-29,NULL,"Business Analyst",282956,1997,0,NULL,NULL
2022-07-29,NULL,"Data Analyst",282953,1998,0,NULL,NULL
2022-07-29,NULL,"Data Analyst",282950,1999,0,NULL,NULL
2022-08-02,NULL,"Data Analyst",282949,2000,0,NULL,NULL
2022-07-29,NULL,"Data Analyst",282945,2001,0,NULL,NULL
2022-07-29,NULL,"Data Scientist",282943,2002,0,NULL,NULL
2022-07-29,NULL,"Data Analyst",282941,2003,0,NULL,NULL
2022-09-03,NULL,"Data Scientist",282940,2004,0,NULL,NULL
2022-07-29,NULL,"Data Analyst",282938,2005,0,NULL,NULL
2022-07-29,NULL,"Business Analyst",282934,2006,0,NULL,NULL
2022-08-03,NULL,"Data Scientist",282926,2007,0,NULL,NULL
2022-07-28,NULL,"Business Analyst",282921,2008,0,NULL,NULL
2022-08-02,NULL,"Data Analyst",282920,2009,0,NULL,NULL
2022-07-28,NULL,"Data Analyst",282909,2010,0,NULL,NULL
2022-07-28,NULL,"Data Scientist",282906,2011,0,NULL,NULL
2022-07-28,NULL,"Data Analyst",282905,2012,0,NULL,NULL
2022-07-28,NULL,"Data Scientist",282904,2013,0,NULL,NULL
2022-07-28,NULL,"Data Analyst",282900,2014,0,NULL,NULL
2022-08-20,NULL,"Data Analyst",282899,2015,0,NULL,NULL
2022-07-29,NULL,"Data Scientist",282898,2016,0,NULL,NULL
2022-07-28,NULL,"Data Analyst",282890,2017,0,NULL,NULL
2022-07-29,NULL,"Data Analyst",282887,2018,0,NULL,NULL
2022-07-31,NULL,"Data Analyst",282884,2019,0,NULL,NULL
2022-07-28,NULL,"Business Analyst",282883,2020,0,NULL,NULL
2022-07-29,NULL,"Data Analyst",282882,2021,0,NULL,NULL
2022-08-04,NULL,"Data Scientist",282872,2022,0,NULL,NULL
2022-07-28,NULL,"Data Analyst",282865,2023,0,NULL,NULL
2022-07-28,NULL,"Data Scientist",282864,2024,0,NULL,NULL
2022-07-28,NULL,"Data Analyst",282849,2025,0,NULL,NULL
2022-07-28,NULL,"Data Analyst",282841,2026,0,NULL,NULL
2022-07-28,NULL,"Data Scientist",282839,2027,0,NULL,NULL
2022-08-01,NULL,"Data Analyst",282839,2028,0,NULL,NULL
2022-07-28,NULL,"Business Analyst",282839,2029,0,NULL,NULL
2022-07-28,NULL,"Data Analyst",282836,2030,0,NULL,NULL
2022-09-08,NULL,"Data Scientist",282834,2031,0,NULL,NULL
2022-07-28,NULL,"Data Scientist",282833,2032,0,NULL,NULL
2022-08-13,NULL,"Data Scientist",282830,2033,0,NULL,NULL
2022-08-09,NULL,"Data Scientist",282825,2034,0,NULL,NULL
2022-08-12,NULL,"Data Scientist",282820,2035,0,NULL,NULL
2022-07-27,NULL,"Data Analyst",282820,2036,0,NULL,NULL
2022-07-27,NULL,"Data Analyst",282819,2037,0,NULL,NULL
2022-07-27,NULL,"Data Analyst",282816,2038,0,NULL,NULL
2022-08-08,NULL,"Data Scientist",282813,2039,0,NULL,NULL
2022-08-03,NULL,"Data Analyst",282813,2040,0,NULL,NULL
2022-07-27,NULL,"Data Scientist",282809,2041,0,NULL,NULL
2022-08-15,2022-11-07,"Data Scientist",282803,2042,1,84,"61 to 90 days"
2022-08-08,2022-11-05,"Data Analyst",282803,2043,1,89,"61 to 90 days"
2022-08-09,2022-08-14,"Business Analyst",282803,2044,1,5,"1 to 7 days"
2022-07-28,NULL,"Data Analyst",282802,2045,0,NULL,NULL
2022-07-27,NULL,"Data Scientist",282800,2046,0,NULL,NULL
2022-07-27,NULL,"Data Analyst",282800,2047,0,NULL,NULL
2022-07-27,NULL,"Business Analyst",282800,2048,0,NULL,NULL
2022-07-27,NULL,"Data Analyst",282796,2049,0,NULL,NULL
2022-07-27,NULL,"Data Analyst",282790,2050,0,NULL,NULL
2022-07-28,NULL,"Data Analyst",282779,2051,0,NULL,NULL
2022-07-27,NULL,"Data Analyst",282778,2052,0,NULL,NULL
2022-07-27,NULL,"Data Analyst",282776,2053,0,NULL,NULL
2022-09-29,NULL,"Business Analyst",282776,2054,0,NULL,NULL
2022-07-27,NULL,"Data Scientist",282774,2055,0,NULL,NULL
2022-07-27,NULL,"Data Scientist",282772,2056,0,NULL,NULL
2022-07-27,NULL,"Data Scientist",282767,2057,0,NULL,NULL
2022-07-27,NULL,"Data Analyst",282759,2058,0,NULL,NULL
2022-07-31,NULL,"Data Scientist",282758,2059,0,NULL,NULL
2022-07-27,NULL,"Data Analyst",282757,2060,0,NULL,NULL
2022-07-27,NULL,"Data Scientist",282754,2061,0,NULL,NULL
2022-07-28,NULL,"Data Scientist",282753,2062,0,NULL,NULL
2022-08-02,NULL,"Data Scientist",282751,2063,0,NULL,NULL
2022-07-27,NULL,"Data Analyst",282749,2064,0,NULL,NULL
2022-09-16,NULL,"Data Analyst",282748,2065,0,NULL,NULL
2022-07-27,NULL,"Data Scientist",282741,2066,0,NULL,NULL
2022-07-28,NULL,"Data Scientist",282738,2067,0,NULL,NULL
2022-08-26,NULL,"Data Analyst",282738,2068,0,NULL,NULL
2022-07-28,NULL,"Data Analyst",282726,2069,0,NULL,NULL
2022-07-26,NULL,"Data Scientist",282724,2070,0,NULL,NULL
2022-07-26,NULL,"Data Analyst",282723,2071,0,NULL,NULL
2022-08-15,NULL,"Data Scientist",282719,2072,0,NULL,NULL
2022-07-26,NULL,"Data Analyst",282719,2073,0,NULL,NULL
2022-08-03,NULL,"Data Scientist",282713,2074,0,NULL,NULL
2022-09-02,NULL,"Data Scientist",282707,2075,0,NULL,NULL
2022-07-26,NULL,"Business Analyst",282706,2076,0,NULL,NULL
2022-08-20,NULL,"Data Scientist",282687,2077,0,NULL,NULL
2022-07-26,NULL,"Business Analyst",282687,2078,0,NULL,NULL
2022-07-26,NULL,"Data Analyst",282686,2079,0,NULL,NULL
2022-07-26,NULL,"Data Scientist",282685,2080,0,NULL,NULL
2022-07-26,NULL,"Data Scientist",282684,2081,0,NULL,NULL
2022-07-26,NULL,"Data Analyst",282683,2082,0,NULL,NULL
2022-08-10,NULL,"Data Analyst",282680,2083,0,NULL,NULL
2022-07-26,NULL,"Data Scientist",282677,2084,0,NULL,NULL
2022-07-26,NULL,"Business Analyst",282671,2085,0,NULL,NULL
2022-07-26,NULL,"Data Scientist",282669,2086,0,NULL,NULL
2022-07-27,NULL,"Data Analyst",282668,2087,0,NULL,NULL
2022-07-26,NULL,"Data Analyst",282666,2088,0,NULL,NULL
2022-07-26,NULL,"Data Analyst",282663,2089,0,NULL,NULL
2022-07-26,NULL,"Data Analyst",282660,2090,0,NULL,NULL
2022-07-26,NULL,"Data Analyst",282654,2091,0,NULL,NULL
2022-07-26,NULL,"Data Analyst",282646,2092,0,NULL,NULL
2022-07-26,NULL,"Data Scientist",282642,2093,0,NULL,NULL
2022-07-26,NULL,"Data Analyst",282637,2094,0,NULL,NULL
2022-07-26,NULL,"Data Scientist",282633,2095,0,NULL,NULL
2022-07-26,NULL,"Data Analyst",282630,2096,0,NULL,NULL
2022-07-27,NULL,"Data Analyst",282627,2097,0,NULL,NULL
2022-08-04,NULL,"Data Scientist",282626,2098,0,NULL,NULL
2022-07-26,NULL,"Business Analyst",282623,2099,0,NULL,NULL
2022-07-26,NULL,"Data Analyst",282622,2100,0,NULL,NULL
2022-07-25,NULL,"Data Scientist",282617,2101,0,NULL,NULL
2022-07-26,NULL,"Data Scientist",282614,2102,0,NULL,NULL
2022-07-25,NULL,"Data Scientist",282613,2103,0,NULL,NULL
2022-07-25,NULL,"Data Analyst",282612,2104,0,NULL,NULL
2022-08-30,NULL,"Data Analyst",282610,2105,0,NULL,NULL
2022-07-25,NULL,"Data Analyst",282607,2106,0,NULL,NULL
2022-07-25,NULL,"Data Scientist",282606,2107,0,NULL,NULL
2022-07-25,NULL,"Data Analyst",282599,2108,0,NULL,NULL
2022-08-30,NULL,"Data Analyst",282592,2109,0,NULL,NULL
2022-07-25,NULL,"Business Analyst",282591,2110,0,NULL,NULL
2022-08-13,NULL,"Data Analyst",282586,2111,0,NULL,NULL
2022-07-25,NULL,"Business Analyst",282586,2112,0,NULL,NULL
2022-07-25,NULL,"Data Analyst",282585,2113,0,NULL,NULL
2022-07-25,NULL,"Data Scientist",282581,2114,0,NULL,NULL
2022-07-25,NULL,"Data Scientist",282576,2115,0,NULL,NULL
2022-08-07,NULL,"Data Scientist",282575,2116,0,NULL,NULL
2022-10-03,NULL,"Data Analyst",282573,2117,0,NULL,NULL
2022-07-25,NULL,"Data Analyst",282572,2118,0,NULL,NULL
2022-07-25,NULL,"Data Analyst",282571,2119,0,NULL,NULL
2022-07-26,NULL,"Data Analyst",282564,2120,0,NULL,NULL
2022-08-10,NULL,"Data Scientist",282560,2121,0,NULL,NULL
2022-07-25,NULL,"Data Analyst",282554,2122,0,NULL,NULL
2022-07-25,NULL,"Data Scientist",282552,2123,0,NULL,NULL
2022-07-25,NULL,"Data Scientist",282546,2124,0,NULL,NULL
2022-08-14,NULL,"Data Scientist",282542,2125,0,NULL,NULL
2022-08-12,NULL,"Data Analyst",282542,2126,0,NULL,NULL
2022-07-27,NULL,"Business Analyst",282542,2127,0,NULL,NULL
2022-08-06,NULL,"Data Analyst",282541,2128,0,NULL,NULL
2022-07-26,NULL,"Data Scientist",282529,2129,0,NULL,NULL
2022-07-25,NULL,"Data Analyst",282529,2130,0,NULL,NULL
2022-07-25,NULL,"Business Analyst",282529,2131,0,NULL,NULL
2022-07-27,NULL,"Data Analyst",282526,2132,0,NULL,NULL
2022-09-21,NULL,"Business Analyst",282526,2133,0,NULL,NULL
2022-08-08,NULL,"Data Scientist",282520,2134,0,NULL,NULL
2022-10-12,NULL,"Data Analyst",282504,2135,0,NULL,NULL
2022-08-08,NULL,"Business Analyst",282500,2136,0,NULL,NULL
2022-07-24,NULL,"Data Analyst",282491,2137,0,NULL,NULL
2022-07-30,NULL,"Data Scientist",282490,2138,0,NULL,NULL
2022-07-24,NULL,"Business Analyst",282488,2139,0,NULL,NULL
2022-07-24,NULL,"Data Scientist",282481,2140,0,NULL,NULL
2022-07-24,NULL,"Data Analyst",282481,2141,0,NULL,NULL
2022-07-24,NULL,"Data Analyst",282478,2142,0,NULL,NULL
2022-07-24,NULL,"Data Scientist",282469,2143,0,NULL,NULL
2022-07-24,NULL,"Business Analyst",282469,2144,0,NULL,NULL
2022-07-24,NULL,"Data Analyst",282466,2145,0,NULL,NULL
2022-07-24,NULL,"Data Analyst",282461,2146,0,NULL,NULL
2022-07-24,NULL,"Data Analyst",282455,2147,0,NULL,NULL
2022-07-23,NULL,"Data Analyst",282451,2148,0,NULL,NULL
2022-07-23,NULL,"Data Scientist",282447,2149,0,NULL,NULL
2022-07-23,NULL,"Data Scientist",282446,2150,0,NULL,NULL
2022-07-23,NULL,"Data Analyst",282443,2151,0,NULL,NULL
2022-07-26,NULL,"Data Scientist",282442,2152,0,NULL,NULL
2022-07-23,NULL,"Data Analyst",282437,2153,0,NULL,NULL
2022-07-23,NULL,"Data Analyst",282430,2154,0,NULL,NULL
2022-07-25,NULL,"Data Analyst",282426,2155,0,NULL,NULL
2022-07-23,NULL,"Business Analyst",282426,2156,0,NULL,NULL
2022-07-23,NULL,"Data Analyst",282422,2157,0,NULL,NULL
2022-07-23,NULL,"Data Analyst",282421,2158,0,NULL,NULL
2022-07-23,NULL,"Data Analyst",282419,2159,0,NULL,NULL
2022-07-23,NULL,"Data Analyst",282417,2160,0,NULL,NULL
2022-07-23,NULL,"Data Analyst",282413,2161,0,NULL,NULL
2022-07-25,NULL,"Data Scientist",282409,2162,0,NULL,NULL
2022-07-23,NULL,"Business Analyst",282408,2163,0,NULL,NULL
2022-07-23,NULL,"Data Analyst",282405,2164,0,NULL,NULL
2022-07-24,NULL,"Data Analyst",282402,2165,0,NULL,NULL
2022-07-23,NULL,"Data Analyst",282386,2166,0,NULL,NULL
2022-07-23,NULL,"Data Analyst",282384,2167,0,NULL,NULL
2022-07-23,NULL,"Business Analyst",282377,2168,0,NULL,NULL
2022-07-23,NULL,"Data Analyst",282375,2169,0,NULL,NULL
2022-07-23,NULL,"Data Scientist",282371,2170,0,NULL,NULL
2022-08-11,NULL,"Data Analyst",282370,2171,0,NULL,NULL
2022-07-28,NULL,"Data Scientist",282356,2172,0,NULL,NULL
2022-07-22,NULL,"Business Analyst",282347,2173,0,NULL,NULL
2022-07-25,NULL,"Data Analyst",282345,2174,0,NULL,NULL
2022-07-27,NULL,"Business Analyst",282344,2175,0,NULL,NULL
2022-07-30,NULL,"Data Analyst",282341,2176,0,NULL,NULL
2022-07-30,NULL,"Business Analyst",282341,2177,0,NULL,NULL
2022-07-22,NULL,"Data Scientist",282339,2178,0,NULL,NULL
2022-07-22,NULL,"Data Scientist",282336,2179,0,NULL,NULL
2022-07-22,NULL,"Data Analyst",282333,2180,0,NULL,NULL
2022-07-22,NULL,"Data Analyst",282326,2181,0,NULL,NULL
2022-08-07,NULL,"Data Analyst",282325,2182,0,NULL,NULL
2022-07-22,NULL,"Data Analyst",282321,2183,0,NULL,NULL
2022-07-22,NULL,"Data Analyst",282320,2184,0,NULL,NULL
2022-07-28,NULL,"Data Scientist",282318,2185,0,NULL,NULL
2022-07-28,NULL,"Data Analyst",282318,2186,0,NULL,NULL
2022-07-28,NULL,"Business Analyst",282318,2187,0,NULL,NULL
2022-07-22,NULL,"Data Analyst",282315,2188,0,NULL,NULL
2022-07-22,NULL,"Data Scientist",282313,2189,0,NULL,NULL
2022-07-22,NULL,"Data Analyst",282312,2190,0,NULL,NULL
2022-07-22,NULL,"Data Scientist",282309,2191,0,NULL,NULL
2022-07-22,NULL,"Data Analyst",282305,2192,0,NULL,NULL
2022-08-09,NULL,"Data Analyst",282304,2193,0,NULL,NULL
2022-07-23,NULL,"Data Analyst",282299,2194,0,NULL,NULL
2022-07-22,NULL,"Data Analyst",282296,2195,0,NULL,NULL
2022-08-12,NULL,"Business Analyst",282296,2196,0,NULL,NULL
2022-07-22,NULL,"Business Analyst",282294,2197,0,NULL,NULL
2022-07-24,NULL,"Data Analyst",282293,2198,0,NULL,NULL
2022-07-22,NULL,"Business Analyst",282290,2199,0,NULL,NULL
2022-07-22,NULL,"Data Analyst",282289,2200,0,NULL,NULL
2022-07-21,NULL,"Data Scientist",282279,2201,0,NULL,NULL
2022-07-23,NULL,"Data Scientist",282278,2202,0,NULL,NULL
2022-07-21,NULL,"Data Scientist",282275,2203,0,NULL,NULL
2022-07-25,NULL,"Data Analyst",282273,2204,0,NULL,NULL
2022-07-24,NULL,"Data Scientist",282267,2205,0,NULL,NULL
2022-09-12,NULL,"Data Analyst",282265,2206,0,NULL,NULL
2022-07-21,NULL,"Data Scientist",282257,2207,0,NULL,NULL
2022-07-21,NULL,"Data Scientist",282250,2208,0,NULL,NULL
2022-07-21,NULL,"Data Analyst",282244,2209,0,NULL,NULL
2022-07-21,NULL,"Data Scientist",282241,2210,0,NULL,NULL
2022-08-03,NULL,"Data Scientist",282240,2211,0,NULL,NULL
2022-07-21,NULL,"Business Analyst",282234,2212,0,NULL,NULL
2022-07-21,NULL,"Data Scientist",282229,2213,0,NULL,NULL
2022-07-21,NULL,"Data Scientist",282223,2214,0,NULL,NULL
2022-07-21,NULL,"Data Scientist",282218,2215,0,NULL,NULL
2022-07-21,NULL,"Data Scientist",282214,2216,0,NULL,NULL
2022-09-15,NULL,"Data Analyst",282214,2217,0,NULL,NULL
2022-07-21,NULL,"Data Analyst",282212,2218,0,NULL,NULL
2022-07-20,NULL,"Business Analyst",282204,2219,0,NULL,NULL
2022-07-20,NULL,"Data Analyst",282195,2220,0,NULL,NULL
2022-07-20,NULL,"Data Scientist",282193,2221,0,NULL,NULL
2022-07-20,NULL,"Data Scientist",282189,2222,0,NULL,NULL
2022-07-20,NULL,"Data Scientist",282166,2223,0,NULL,NULL
2022-08-15,NULL,"Data Scientist",282159,2224,0,NULL,NULL
2022-08-15,NULL,"Data Analyst",282159,2225,0,NULL,NULL
2022-08-15,NULL,"Business Analyst",282159,2226,0,NULL,NULL
2022-07-20,NULL,"Data Analyst",282154,2227,0,NULL,NULL
2022-07-20,NULL,"Data Scientist",282139,2228,0,NULL,NULL
2022-07-20,NULL,"Data Analyst",282139,2229,0,NULL,NULL
2022-07-20,NULL,"Data Analyst",282138,2230,0,NULL,NULL
2022-07-20,NULL,"Data Scientist",282136,2231,0,NULL,NULL
2022-07-19,NULL,"Data Scientist",282127,2232,0,NULL,NULL
2022-07-19,NULL,"Business Analyst",282125,2233,0,NULL,NULL
2022-07-19,NULL,"Data Scientist",282124,2234,0,NULL,NULL
2022-08-29,NULL,"Data Scientist",282123,2235,0,NULL,NULL
2022-07-19,NULL,"Data Scientist",282121,2236,0,NULL,NULL
2022-08-15,NULL,"Data Scientist",282111,2237,0,NULL,NULL
2022-08-15,NULL,"Data Analyst",282111,2238,0,NULL,NULL
2022-07-19,NULL,"Data Scientist",282103,2239,0,NULL,NULL
2022-07-19,NULL,"Data Analyst",282098,2240,0,NULL,NULL
2022-07-19,NULL,"Data Scientist",282095,2241,0,NULL,NULL
2022-07-19,NULL,"Data Analyst",282094,2242,0,NULL,NULL
2022-07-19,NULL,"Data Analyst",282092,2243,0,NULL,NULL
2022-07-28,NULL,"Data Scientist",282088,2244,0,NULL,NULL
2022-07-28,NULL,"Business Analyst",282088,2245,0,NULL,NULL
2022-07-19,NULL,"Data Analyst",282076,2246,0,NULL,NULL
2022-07-19,NULL,"Data Analyst",282075,2247,0,NULL,NULL
2022-07-22,NULL,"Data Analyst",282071,2248,0,NULL,NULL
2022-07-19,NULL,"Data Analyst",282070,2249,0,NULL,NULL
2022-07-19,NULL,"Data Scientist",282067,2250,0,NULL,NULL
2022-09-10,NULL,"Data Scientist",282066,2251,0,NULL,NULL
2022-07-29,NULL,"Data Scientist",282033,2252,0,NULL,NULL
2022-07-28,NULL,"Data Scientist",282032,2253,0,NULL,NULL
2022-07-19,NULL,"Data Analyst",282031,2254,0,NULL,NULL
2022-08-02,NULL,"Data Analyst",282028,2255,0,NULL,NULL
2022-07-20,NULL,"Data Analyst",282021,2256,0,NULL,NULL
2022-07-22,NULL,"Data Scientist",282018,2257,0,NULL,NULL
2022-07-18,NULL,"Data Scientist",282015,2258,0,NULL,NULL
2022-07-18,NULL,"Data Analyst",282010,2259,0,NULL,NULL
2022-10-09,NULL,"Data Analyst",281993,2260,0,NULL,NULL
2022-07-18,NULL,"Business Analyst",281993,2261,0,NULL,NULL
2022-07-19,NULL,"Data Scientist",281990,2262,0,NULL,NULL
2022-07-19,NULL,"Data Analyst",281990,2263,0,NULL,NULL
2022-07-18,NULL,"Data Analyst",281979,2264,0,NULL,NULL
2022-07-18,NULL,"Data Scientist",281966,2265,0,NULL,NULL
2022-07-18,NULL,"Data Scientist",281963,2266,0,NULL,NULL
2022-07-18,NULL,"Data Scientist",281962,2267,0,NULL,NULL
2022-07-18,NULL,"Business Analyst",281962,2268,0,NULL,NULL
2022-07-18,NULL,"Data Scientist",281961,2269,0,NULL,NULL
2022-07-18,NULL,"Data Analyst",281946,2270,0,NULL,NULL
2022-07-18,NULL,"Data Analyst",281941,2271,0,NULL,NULL
2022-07-18,NULL,"Data Scientist",281937,2272,0,NULL,NULL
2022-07-18,NULL,"Data Scientist",281928,2273,0,NULL,NULL
2022-07-18,NULL,"Data Analyst",281927,2274,0,NULL,NULL
2022-08-15,NULL,"Data Scientist",281924,2275,0,NULL,NULL
2022-07-29,NULL,"Business Analyst",281924,2276,0,NULL,NULL
2022-07-17,NULL,"Data Scientist",281908,2277,0,NULL,NULL
2022-07-18,NULL,"Data Scientist",281894,2278,0,NULL,NULL
2022-07-25,NULL,"Data Scientist",281885,2279,0,NULL,NULL
2022-07-19,NULL,"Data Analyst",281882,2280,0,NULL,NULL
2022-09-05,NULL,"Data Analyst",281881,2281,0,NULL,NULL
2022-07-17,NULL,"Data Analyst",281877,2282,0,NULL,NULL
2022-07-17,NULL,"Data Analyst",281872,2283,0,NULL,NULL
2022-07-17,NULL,"Data Analyst",281868,2284,0,NULL,NULL
2022-07-17,NULL,"Data Scientist",281865,2285,0,NULL,NULL
2022-07-17,NULL,"Data Analyst",281855,2286,0,NULL,NULL
2022-10-01,NULL,"Business Analyst",281849,2287,0,NULL,NULL
2022-07-17,NULL,"Data Scientist",281847,2288,0,NULL,NULL
2022-07-27,NULL,"Data Scientist",281842,2289,0,NULL,NULL
2022-08-12,NULL,"Data Scientist",281839,2290,0,NULL,NULL
2022-07-17,NULL,"Data Analyst",281837,2291,0,NULL,NULL
2022-07-17,NULL,"Data Scientist",281832,2292,0,NULL,NULL
2022-07-17,NULL,"Data Analyst",281832,2293,0,NULL,NULL
2022-07-17,NULL,"Data Analyst",281831,2294,0,NULL,NULL
2022-07-17,NULL,"Data Scientist",281829,2295,0,NULL,NULL
2022-07-17,NULL,"Data Scientist",281827,2296,0,NULL,NULL
2022-07-17,NULL,"Data Scientist",281807,2297,0,NULL,NULL
2022-08-25,NULL,"Data Analyst",281805,2298,0,NULL,NULL
2022-07-17,NULL,"Data Analyst",281796,2299,0,NULL,NULL
2022-08-31,NULL,"Data Scientist",281791,2300,0,NULL,NULL
2022-08-29,NULL,"Data Analyst",281791,2301,0,NULL,NULL
2022-07-16,NULL,"Data Analyst",281784,2302,0,NULL,NULL
2022-07-16,NULL,"Data Scientist",281783,2303,0,NULL,NULL
2022-07-16,NULL,"Data Analyst",281766,2304,0,NULL,NULL
2022-09-08,NULL,"Data Analyst",281763,2305,0,NULL,NULL
2022-07-16,NULL,"Data Analyst",281756,2306,0,NULL,NULL
2022-07-16,NULL,"Data Scientist",281753,2307,0,NULL,NULL
2022-07-20,NULL,"Data Analyst",281753,2308,0,NULL,NULL
2022-08-11,NULL,"Business Analyst",281753,2309,0,NULL,NULL
2022-07-16,NULL,"Data Scientist",281744,2310,0,NULL,NULL
2022-07-16,NULL,"Data Analyst",281744,2311,0,NULL,NULL
2022-07-16,NULL,"Business Analyst",281744,2312,0,NULL,NULL
2022-07-24,NULL,"Data Scientist",281742,2313,0,NULL,NULL
2022-07-16,NULL,"Data Scientist",281741,2314,0,NULL,NULL
2022-07-16,NULL,"Data Analyst",281736,2315,0,NULL,NULL
2022-09-29,NULL,"Data Scientist",281730,2316,0,NULL,NULL
2022-07-16,NULL,"Data Scientist",281726,2317,0,NULL,NULL
2022-07-16,NULL,"Data Analyst",281716,2318,0,NULL,NULL
2022-07-16,NULL,"Data Analyst",281712,2319,0,NULL,NULL
2022-07-16,NULL,"Data Scientist",281700,2320,0,NULL,NULL
2022-07-16,NULL,"Data Scientist",281693,2321,0,NULL,NULL
2022-07-16,NULL,"Data Analyst",281692,2322,0,NULL,NULL
2022-07-15,NULL,"Data Analyst",281682,2323,0,NULL,NULL
2022-08-17,NULL,"Data Scientist",281671,2324,0,NULL,NULL
2022-07-15,NULL,"Data Analyst",281670,2325,0,NULL,NULL
2022-07-16,NULL,"Data Scientist",281644,2326,0,NULL,NULL
2022-07-15,NULL,"Data Scientist",281642,2327,0,NULL,NULL
2022-07-15,NULL,"Business Analyst",281642,2328,0,NULL,NULL
2022-07-15,NULL,"Data Scientist",281637,2329,0,NULL,NULL
2022-07-15,NULL,"Data Analyst",281623,2330,0,NULL,NULL
2022-07-15,NULL,"Data Scientist",281618,2331,0,NULL,NULL
2022-07-15,NULL,"Data Analyst",281618,2332,0,NULL,NULL
2022-08-05,NULL,"Data Scientist",281609,2333,0,NULL,NULL
2022-07-15,NULL,"Data Analyst",281609,2334,0,NULL,NULL
2022-08-27,NULL,"Business Analyst",281609,2335,0,NULL,NULL
2022-07-15,NULL,"Data Scientist",281607,2336,0,NULL,NULL
2022-09-14,NULL,"Data Analyst",281607,2337,0,NULL,NULL
2022-07-20,NULL,"Data Scientist",281601,2338,0,NULL,NULL
2022-07-15,NULL,"Data Analyst",281594,2339,0,NULL,NULL
2022-07-15,NULL,"Data Analyst",281592,2340,0,NULL,NULL
2022-07-15,NULL,"Data Analyst",281582,2341,0,NULL,NULL
2022-07-15,NULL,"Data Analyst",281578,2342,0,NULL,NULL
2022-07-15,NULL,"Data Analyst",281572,2343,0,NULL,NULL
2022-07-15,NULL,"Data Scientist",281569,2344,0,NULL,NULL
2022-07-14,NULL,"Data Scientist",281568,2345,0,NULL,NULL
2022-07-14,NULL,"Data Analyst",281565,2346,0,NULL,NULL
2022-07-14,NULL,"Data Analyst",281562,2347,0,NULL,NULL
2022-08-13,NULL,"Data Scientist",281554,2348,0,NULL,NULL
2022-08-19,NULL,"Data Analyst",281554,2349,0,NULL,NULL
2022-07-14,NULL,"Data Analyst",281551,2350,0,NULL,NULL
2022-07-14,NULL,"Data Analyst",281532,2351,0,NULL,NULL
2022-07-22,NULL,"Data Analyst",281522,2352,0,NULL,NULL
2022-07-14,NULL,"Data Analyst",281519,2353,0,NULL,NULL
2022-07-14,NULL,"Business Analyst",281519,2354,0,NULL,NULL
2022-07-14,NULL,"Data Scientist",281512,2355,0,NULL,NULL
2022-07-14,NULL,"Data Analyst",281506,2356,0,NULL,NULL
2022-07-14,NULL,"Business Analyst",281502,2357,0,NULL,NULL
2022-10-18,NULL,"Data Scientist",281501,2358,0,NULL,NULL
2022-07-19,NULL,"Data Analyst",281498,2359,0,NULL,NULL
2022-07-14,NULL,"Data Scientist",281497,2360,0,NULL,NULL
2022-08-15,NULL,"Data Analyst",281492,2361,0,NULL,NULL
2022-07-14,NULL,"Data Scientist",281487,2362,0,NULL,NULL
2022-07-14,NULL,"Data Analyst",281480,2363,0,NULL,NULL
2022-07-14,NULL,"Data Scientist",281471,2364,0,NULL,NULL
2022-07-20,NULL,"Data Analyst",281468,2365,0,NULL,NULL
2022-07-14,NULL,"Data Scientist",281455,2366,0,NULL,NULL
2022-07-14,NULL,"Data Analyst",281455,2367,0,NULL,NULL
2022-07-20,NULL,"Data Analyst",281453,2368,0,NULL,NULL
2022-07-14,NULL,"Data Analyst",281451,2369,0,NULL,NULL
2022-07-29,NULL,"Data Analyst",281444,2370,0,NULL,NULL
2022-07-16,NULL,"Data Scientist",281440,2371,0,NULL,NULL
